regime,d,alpha,seed,kl_noisy,mean_payoff,mean_action,mean_body_out,action_var,convergence_time,w_out_norm2
fixed,10,0.9,3,0.275827,2.859480,0.898174,0.899194,0.00384320,0,24.15267374
fixed,10,1.0,3,0.281062,2.861474,0.897200,0.897200,0.00542816,200,24.15267374
fixed,10,0.0,4,0.541327,2.901000,0.907000,0.979209,0.08435100,0,7.89256391
fixed,10,0.1,4,0.472913,2.886979,0.914233,0.979331,0.06960418,0,7.89256391
fixed,10,0.2,4,0.412247,2.872670,0.921605,0.980027,0.05619777,0,7.89256391
fixed,10,0.3,4,0.442512,2.858927,0.928695,0.979317,0.04444145,0,7.89256391
fixed,10,0.4,4,0.373654,2.844445,0.936142,0.979854,0.03398290,0,7.89256391
fixed,10,0.5,4,0.298928,2.829587,0.943799,0.980599,0.02446818,0,7.89256391
fixed,10,0.6,4,0.345852,2.816182,0.950725,0.979875,0.01707941,0,7.89256391
fixed,10,0.7,4,0.299496,2.800892,0.958663,0.980804,0.01046610,0,7.89256391
fixed,10,0.8,4,0.293145,2.786331,0.966106,0.980883,0.00577457,0,7.89256391
fixed,10,0.9,4,0.306958,2.773029,0.972900,0.980222,0.00269457,0,7.89256391
fixed,10,1.0,4,0.260281,2.758303,0.980583,0.980583,0.00069911,196,7.89256391
fixed,10,0.0,5,0.000000,2.878000,0.887500,0.838395,0.09984375,0,10.25240227
fixed,10,0.1,5,0.009217,2.886653,0.882792,0.840418,0.08379202,0,10.25240227
fixed,10,0.2,5,0.005670,2.895856,0.877656,0.838279,0.07004729,0,10.25240227
fixed,10,0.3,5,0.000000,2.903926,0.873335,0.840284,0.05686140,0,10.25240227
fixed,10,0.4,5,0.002139,2.911312,0.869351,0.842127,0.04596260,0,10.25240227
fixed,10,0.5,5,0.048376,2.921011,0.864173,0.840847,0.03543776,0,10.25240227
fixed,10,0.6,5,0.063056,2.927312,0.860341,0.842235,0.02644287,0,10.25240227
fixed,10,0.7,5,0.056163,2.937970,0.854745,0.840707,0.02007635,0,10.25240227
fixed,10,0.8,5,0.036136,2.946409,0.850419,0.841149,0.01346744,0,10.25240227
fixed,10,0.9,5,0.021415,2.954379,0.845811,0.841178,0.00963082,0,10.25240227
fixed,10,1.0,5,0.043249,2.961415,0.841863,0.841863,0.00763231,200,10.25240227
fixed,10,0.0,6,0.563581,2.890500,0.900000,0.968200,0.09000000,0,12.54541662
fixed,10,0.1,6,0.467432,2.877489,0.906826,0.968259,0.07419045,0,12.54541662
fixed,10,0.2,6,0.488801,2.864148,0.913788,0.968938,0.05988896,0,12.54541662
fixed,10,0.3,6,0.434210,2.851249,0.920585,0.968615,0.04727240,0,12.54541662
fixed,10,0.4,6,0.446407,2.837545,0.927743,0.969357,0.03589115,0,12.54541662
fixed,10,0.5,6,0.469922,2.825109,0.934261,0.968522,0.02639409,0,12.54541662
fixed,10,0.6,6,0.467909,2.811408,0.941470,0.969117,0.01812979,0,12.54541662
fixed,10,0.7,6,0.445434,2.799676,0.947593,0.967990,0.01187784,0,12.54541662
fixed,10,0.8,6,0.447771,2.786227,0.954682,0.968352,0.00659582,0,12.54541662
fixed,10,0.9,6,0.477956,2.774924,0.960383,0.967092,0.00369304,0,12.54541662
fixed,10,1.0,6,0.457590,2.759778,0.968486,0.968486,0.00102167,197,12.54541662
fixed,10,0.0,7,0.109256,2.894500,0.906000,0.883958,0.08516400,0,21.90168727
fixed,10,0.1,7,0.047987,2.897921,0.904334,0.889336,0.06964479,0,21.90168727
fixed,10,0.2,7,0.000000,2.899784,0.903501,0.893505,0.05563518,0,21.90168727
fixed,10,0.3,7,0.000000,2.900289,0.903480,0.897599,0.04297646,0,21.90168727
fixed,10,0.4,7,0.000000,2.900951,0.903070,0.898675,0.03279741,0,21.90168727
fixed,10,0.5,7,0.000000,2.901668,0.902901,0.899802,0.02342654,0,21.90168727
fixed,10,0.6,7,0.000000,2.900818,0.903687,0.902145,0.01598511,0,21.90168727
fixed,10,0.7,7,0.000000,2.903695,0.902408,0.900869,0.01064716,0,21.90168727
fixed,10,0.8,7,0.000000,2.897753,0.905471,0.905339,0.00646955,0,21.90168727
fixed,10,0.9,7,0.000000,2.899289,0.904475,0.904306,0.00459594,0,21.90168727
fixed,10,1.0,7,0.000000,2.896978,0.905475,0.905475,0.00388040,200,21.90168727
fixed,10,0.0,8,0.594949,2.885000,0.895500,0.991587,0.09357975,0,11.92860593
fixed,10,0.1,8,0.547717,2.866548,0.905213,0.992629,0.07597140,0,11.92860593
fixed,10,0.2,8,0.415087,2.847803,0.915084,0.993422,0.06012683,0,11.92860593
fixed,10,0.3,8,0.328154,2.828927,0.925022,0.993907,0.04618834,0,11.92860593
fixed,10,0.4,8,0.298333,2.810041,0.934956,0.994140,0.03404221,0,11.92860593
fixed,10,0.5,8,0.260373,2.790820,0.945069,0.994639,0.02374643,0,11.92860593
fixed,10,0.6,8,0.192399,2.771613,0.955192,0.994987,0.01529956,0,11.92860593
fixed,10,0.7,8,0.226571,2.752703,0.965144,0.994992,0.00870780,0,11.92860593
fixed,10,0.8,8,0.223411,2.733540,0.975214,0.995142,0.00395168,0,11.92860593
fixed,10,0.9,8,0.185034,2.714335,0.985325,0.995305,0.00104875,0,11.92860593
fixed,10,1.0,8,0.182752,2.695045,0.995504,0.995504,0.00001068,198,11.92860593
fixed,10,0.0,9,0.110116,2.889000,0.901500,0.967888,0.08879775,0,14.26252854
fixed,10,0.1,9,0.126488,2.876385,0.908278,0.969282,0.07229274,0,14.26252854
fixed,10,0.2,9,0.000000,2.862899,0.915495,0.971475,0.05742543,0,14.26252854
fixed,10,0.3,9,0.071872,2.849701,0.922621,0.971905,0.04435683,0,14.26252854
fixed,10,0.4,9,0.039426,2.835848,0.930028,0.972819,0.03299707,0,14.26252854
fixed,10,0.5,9,0.036579,2.822536,0.937184,0.972868,0.02309263,0,14.26252854
fixed,10,0.6,9,0.041669,2.808766,0.944539,0.973231,0.01516447,0,14.26252854
fixed,10,0.7,9,0.065302,2.793237,0.952838,0.974840,0.00869828,0,14.26252854
fixed,10,0.8,9,0.064692,2.778942,0.960446,0.975183,0.00416581,0,14.26252854
fixed,10,0.9,9,0.083519,2.765841,0.967571,0.974912,0.00134335,0,14.26252854
fixed,10,1.0,9,0.075290,2.752903,0.974560,0.974560,0.00025565,199,14.26252854
fixed,10,0.0,10,0.118831,2.895000,0.904500,0.963366,0.08637975,0,9.20372191
fixed,10,0.1,10,0.102777,2.883543,0.910527,0.964765,0.07049306,0,9.20372191
fixed,10,0.2,10,0.108305,2.871622,0.916812,0.966058,0.05624245,0,9.20372191
fixed,10,0.3,10,0.091882,2.859324,0.923280,0.967100,0.04350794,0,9.20372191
fixed,10,0.4,10,0.077335,2.847859,0.929285,0.966462,0.03284774,0,9.20372191
fixed,10,0.5,10,0.068835,2.834245,0.936497,0.968494,0.02307758,0,9.20372191
fixed,10,0.6,10,0.030987,2.823432,0.942236,0.967393,0.01554502,0,9.20372191
fixed,10,0.7,10,0.057681,2.809515,0.949529,0.968827,0.00910446,0,9.20372191
fixed,10,0.8,10,0.043973,2.795993,0.956676,0.969720,0.00445950,0,9.20372191
fixed,10,0.9,10,0.057550,2.784270,0.962834,0.969315,0.00154976,0,9.20372191
fixed,10,1.0,10,0.063359,2.771390,0.969665,0.969665,0.00026908,195,9.20372191
fixed,10,0.0,11,0.264669,2.892000,0.900000,0.964838,0.09000000,0,10.74735570
fixed,10,0.1,11,0.213348,2.879388,0.906536,0.965363,0.07380013,0,10.74735570
fixed,10,0.2,11,0.229357,2.867119,0.912906,0.964531,0.05927335,0,10.74735570
fixed,10,0.3,11,0.183392,2.854381,0.919490,0.964966,0.04646503,0,10.74735570
fixed,10,0.4,11,0.209455,2.841914,0.925954,0.964884,0.03504505,0,10.74735570
fixed,10,0.5,11,0.177843,2.829366,0.932454,0.964909,0.02509005,0,10.74735570
fixed,10,0.6,11,0.167584,2.817560,0.938590,0.964316,0.01720634,0,10.74735570
fixed,10,0.7,11,0.206723,2.804183,0.945562,0.965089,0.01059489,0,10.74735570
fixed,10,0.8,11,0.166794,2.790341,0.952734,0.965918,0.00563871,0,10.74735570
fixed,10,0.9,11,0.241240,2.780218,0.957971,0.964412,0.00233656,0,10.74735570
fixed,10,1.0,11,0.232028,2.766347,0.965200,0.965200,0.00067804,197,10.74735570
fixed,10,0.0,12,0.416220,2.899500,0.909000,0.992222,0.08271900,0,12.20879495
fixed,10,0.1,12,0.332151,2.883612,0.917389,0.992890,0.06723650,0,12.20879495
fixed,10,0.2,12,0.240624,2.867558,0.925862,0.993312,0.05333513,0,12.20879495
fixed,10,0.3,12,0.261333,2.851625,0.934271,0.993236,0.04111476,0,12.20879495
fixed,10,0.4,12,0.294311,2.835418,0.942820,0.993551,0.03036483,0,12.20879495
fixed,10,0.5,12,0.266897,2.819147,0.951415,0.993830,0.02119569,0,12.20879495
fixed,10,0.6,12,0.263400,2.803087,0.959884,0.993807,0.01384063,0,12.20879495
fixed,10,0.7,12,0.306774,2.786870,0.968426,0.993894,0.00794984,0,12.20879495
fixed,10,0.8,12,0.273815,2.770836,0.976904,0.993880,0.00370398,0,12.20879495
fixed,10,0.9,12,0.297914,2.754289,0.985606,0.994118,0.00103948,0,12.20879495
fixed,10,1.0,12,0.303105,2.738332,0.994062,0.994062,0.00003275,191,12.20879495
fixed,10,0.0,13,0.258213,2.880000,0.895000,0.977533,0.09397500,0,13.32169856
fixed,10,0.1,13,0.219546,2.864627,0.903320,0.978197,0.07720845,0,13.32169856
fixed,10,0.2,13,0.236624,2.849286,0.911621,0.978105,0.06210188,0,13.32169856
fixed,10,0.3,13,0.183241,2.833922,0.919927,0.978089,0.04869491,0,13.32169856
fixed,10,0.4,13,0.223330,2.818412,0.928289,0.978222,0.03674511,0,13.32169856
fixed,10,0.5,13,0.232408,2.803200,0.936521,0.978042,0.02676882,0,13.32169856
fixed,10,0.6,13,0.210432,2.787346,0.945081,0.978468,0.01807011,0,13.32169856
fixed,10,0.7,13,0.239718,2.771423,0.953669,0.978813,0.01128388,0,13.32169856
fixed,10,0.8,13,0.256546,2.756441,0.961690,0.978362,0.00613522,0,13.32169856
fixed,10,0.9,13,0.285451,2.741409,0.969998,0.978332,0.00270130,0,13.32169856
fixed,10,1.0,13,0.228188,2.723505,0.979671,0.979671,0.00065985,199,13.32169856
fixed,10,0.0,14,0.042189,2.892000,0.899500,0.993055,0.09039975,0,18.91063044
fixed,10,0.1,14,0.051203,2.873920,0.908884,0.993336,0.07350030,0,18.91063044
fixed,10,0.2,14,0.005792,2.855843,0.918264,0.993319,0.05837511,0,18.91063044
fixed,10,0.3,14,0.010649,2.837611,0.927733,0.993610,0.04488731,0,18.91063044
fixed,10,0.4,14,0.045531,2.819525,0.937118,0.993546,0.03322278,0,18.91063044
fixed,10,0.5,14,0.067666,2.801396,0.946520,0.993540,0.02336065,0,18.91063044
fixed,10,0.6,14,0.078870,2.783311,0.955915,0.993526,0.01521214,0,18.91063044
fixed,10,0.7,14,0.037730,2.765235,0.965298,0.993497,0.00880591,0,18.91063044
fixed,10,0.8,14,0.047106,2.747307,0.974604,0.993380,0.00420648,0,18.91063044
fixed,10,0.9,14,0.086781,2.729122,0.984032,0.993424,0.00123118,0,18.91063044
fixed,10,1.0,14,0.072171,2.710984,0.993449,0.993449,0.00006055,158,18.91063044
fixed,10,0.0,15,0.053937,2.883000,0.893000,0.986028,0.09555100,0,13.66897726
fixed,10,0.1,15,0.027893,2.865221,0.902319,0.986191,0.07773822,0,13.66897726
fixed,10,0.2,15,0.044447,2.847376,0.911677,0.986387,0.06179142,0,13.66897726
fixed,10,0.3,15,0.034153,2.829417,0.921091,0.986635,0.04751315,0,13.66897726
fixed,10,0.4,15,0.008391,2.811438,0.930504,0.986760,0.03519132,0,13.66897726
fixed,10,0.5,15,0.000000,2.793254,0.940025,0.987051,0.02448292,0,13.66897726
fixed,10,0.6,15,0.043089,2.775603,0.949289,0.986814,0.01596225,0,13.66897726
fixed,10,0.7,15,0.018921,2.757697,0.958665,0.986807,0.00922998,0,13.66897726
fixed,10,0.8,15,0.040236,2.739593,0.968151,0.986939,0.00430345,0,13.66897726
fixed,10,0.9,15,0.021762,2.721363,0.977741,0.987157,0.00126731,0,13.66897726
fixed,10,1.0,15,0.000000,2.703668,0.986968,0.986968,0.00008031,192,13.66897726
fixed,10,0.0,16,0.674749,2.907500,0.913000,0.960662,0.07943100,0,7.97979695
fixed,10,0.1,16,0.587620,2.897742,0.917986,0.962861,0.06501570,0,7.97979695
fixed,10,0.2,16,0.501849,2.887486,0.923216,0.964079,0.05205356,0,7.97979695
fixed,10,0.3,16,0.371967,2.876646,0.928844,0.965813,0.04017369,0,7.97979695
fixed,10,0.4,16,0.328658,2.865443,0.934559,0.966898,0.03018802,0,7.97979695
fixed,10,0.5,16,0.246227,2.853244,0.940829,0.968659,0.02134121,0,7.97979695
fixed,10,0.6,16,0.257846,2.841432,0.946908,0.969514,0.01396910,0,7.97979695
fixed,10,0.7,16,0.254056,2.831332,0.952046,0.968780,0.00845591,0,7.97979695
fixed,10,0.8,16,0.223323,2.820575,0.957602,0.968753,0.00436274,0,7.97979695
fixed,10,0.9,16,0.266159,2.808538,0.963815,0.969461,0.00154785,0,7.97979695
fixed,10,1.0,16,0.288862,2.796608,0.969935,0.969935,0.00028931,198,7.97979695
fixed,10,0.0,17,0.164096,2.883000,0.894500,0.997941,0.09436975,0,44.17043807
fixed,10,0.1,17,0.083055,2.863516,0.904804,0.997545,0.07656045,0,44.17043807
fixed,10,0.2,17,0.046344,2.843894,0.915182,0.997908,0.06053167,0,44.17043807
fixed,10,0.3,17,0.012925,2.824258,0.925561,0.998035,0.04640118,0,44.17043807
fixed,10,0.4,17,0.022145,2.804674,0.935913,0.998033,0.03417213,0,44.17043807
fixed,10,0.5,17,0.024961,2.785008,0.946322,0.998144,0.02379271,0,44.17043807
fixed,10,0.6,17,0.031183,2.765533,0.956624,0.998040,0.01532264,0,44.17043807
fixed,10,0.7,17,0.041857,2.745980,0.966954,0.998005,0.00867088,0,44.17043807
fixed,10,0.8,17,0.037927,2.726431,0.977305,0.998007,0.00393696,0,44.17043807
fixed,10,0.9,17,0.000000,2.706796,0.987668,0.998020,0.00103032,0,44.17043807
fixed,10,1.0,17,0.021084,2.687129,0.998098,0.998098,0.00000983,140,44.17043807
fixed,10,0.0,18,0.241112,2.898500,0.909000,0.995817,0.08271900,0,11.40623009
fixed,10,0.1,18,0.167263,2.882075,0.917721,0.996209,0.06704597,0,11.40623009
fixed,10,0.2,18,0.077749,2.865556,0.926488,0.996438,0.05300680,0,11.40623009
fixed,10,0.3,18,0.035882,2.848966,0.935295,0.996651,0.04061876,0,11.40623009
fixed,10,0.4,18,0.018881,2.832338,0.944123,0.996807,0.02986772,0,11.40623009
fixed,10,0.5,18,0.033396,2.815710,0.952957,0.996913,0.02076782,0,11.40623009
fixed,10,0.6,18,0.000059,2.799055,0.961789,0.996982,0.01333504,0,11.40623009
fixed,10,0.7,18,0.035967,2.782319,0.970673,0.997104,0.00751659,0,11.40623009
fixed,10,0.8,18,0.000000,2.765638,0.979519,0.997149,0.00337010,0,11.40623009
fixed,10,0.9,18,0.000000,2.749026,0.988335,0.997150,0.00086206,0,11.40623009
fixed,10,1.0,18,0.000000,2.732318,0.997217,0.997217,0.00000314,0,11.40623009
fixed,10,0.0,19,0.222951,2.898000,0.907500,0.978223,0.08394375,0,12.74477088
fixed,10,0.1,19,0.205510,2.884502,0.914626,0.978765,0.06853216,0,12.74477088
fixed,10,0.2,19,0.188559,2.871131,0.921691,0.978455,0.05468485,0,12.74477088
fixed,10,0.3,19,0.172012,2.857344,0.928956,0.979019,0.04232665,0,12.74477088
fixed,10,0.4,19,0.080829,2.843973,0.936048,0.978871,0.03151997,0,12.74477088
fixed,10,0.5,19,0.132628,2.831305,0.942716,0.977933,0.02268955,0,12.74477088
fixed,10,0.6,19,0.117618,2.816266,0.950629,0.979382,0.01494653,0,12.74477088
fixed,10,0.7,19,0.180671,2.803374,0.957427,0.978824,0.00882869,0,12.74477088
fixed,10,0.8,19,0.164374,2.789014,0.964966,0.979333,0.00438050,0,12.74477088
fixed,10,0.9,19,0.140707,2.775742,0.972045,0.979217,0.00148394,0,12.74477088
fixed,10,1.0,19,0.187691,2.762695,0.978917,0.978917,0.00025276,200,12.74477088
fixed,15,0.0,0,0.606439,2.889000,0.900000,0.889344,0.09000000,0,5.63993879
fixed,15,0.1,0,0.557837,2.890974,0.898935,0.889349,0.07349118,0,5.63993879
fixed,15,0.2,0,0.372835,2.892168,0.898283,0.891414,0.05879154,0,5.63993879
fixed,15,0.3,0,0.364646,2.893645,0.897474,0.891580,0.04565965,0,5.63993879
fixed,15,0.4,0,0.354313,2.894920,0.896754,0.891884,0.03414873,0,5.63993879
fixed,15,0.5,0,0.188766,2.896280,0.896107,0.892214,0.02453180,0,5.63993879
fixed,15,0.6,0,0.232866,2.898266,0.895032,0.891720,0.01652574,0,5.63993879
fixed,15,0.7,0,0.226859,2.899633,0.894184,0.891691,0.01031891,0,5.63993879
fixed,15,0.8,0,0.243059,2.899871,0.894015,0.892519,0.00549955,0,5.63993879
fixed,15,0.9,0,0.306166,2.904046,0.891885,0.890984,0.00263049,0,5.63993879
fixed,15,1.0,0,0.280369,2.901412,0.893280,0.893280,0.00126233,200,5.63993879
fixed,15,0.0,1,1.000870,2.877000,0.887000,0.996899,0.10023100,0,9.97276764
fixed,15,0.1,1,0.894341,2.855905,0.898036,0.997360,0.08125407,0,9.97276764
fixed,15,0.2,1,0.768712,2.834658,0.909148,0.997741,0.06424395,0,9.97276764
fixed,15,0.3,1,0.641332,2.813360,0.920287,0.997958,0.04922315,0,9.97276764
fixed,15,0.4,1,0.496607,2.792078,0.931421,0.998053,0.03619990,0,9.97276764
fixed,15,0.5,1,0.422946,2.770766,0.942568,0.998137,0.02518909,0,9.97276764
fixed,15,0.6,1,0.369792,2.749397,0.953746,0.998243,0.01613802,0,9.97276764
fixed,15,0.7,1,0.367844,2.728017,0.964926,0.998323,0.00909899,0,9.97276764
fixed,15,0.8,1,0.357450,2.706683,0.976089,0.998361,0.00406010,0,9.97276764
fixed,15,0.9,1,0.383300,2.685296,0.987275,0.998416,0.00103245,0,9.97276764
fixed,15,1.0,1,0.333892,2.663903,0.998465,0.998465,0.00000103,0,9.97276764
fixed,15,0.0,2,0.769958,2.885000,0.896000,0.996686,0.09318400,0,14.29052685
fixed,15,0.1,2,0.609880,2.865882,0.906093,0.996928,0.07560050,0,14.29052685
fixed,15,0.2,2,0.553927,2.846715,0.916212,0.997059,0.05986080,0,14.29052685
fixed,15,0.3,2,0.455936,2.827528,0.926342,0.997140,0.04594934,0,14.29052685
fixed,15,0.4,2,0.356033,2.808220,0.936538,0.997344,0.03383200,0,14.29052685
fixed,15,0.5,2,0.279507,2.788957,0.946706,0.997411,0.02356569,0,14.29052685
fixed,15,0.6,2,0.193118,2.769711,0.956870,0.997450,0.01518493,0,14.29052685
fixed,15,0.7,2,0.193125,2.750427,0.967046,0.997494,0.00861815,0,14.29052685
fixed,15,0.8,2,0.242157,2.731313,0.977131,0.997414,0.00392859,0,14.29052685
fixed,15,0.9,2,0.178043,2.711913,0.987380,0.997534,0.00103895,0,14.29052685
fixed,15,1.0,2,0.283595,2.692633,0.997552,0.997552,0.00000762,0,14.29052685
fixed,15,0.0,3,0.128103,2.885000,0.894500,0.983075,0.09436975,0,6.88369755
fixed,15,0.1,3,0.023074,2.868210,0.903357,0.983070,0.07663452,0,6.88369755
fixed,15,0.2,3,0.002169,2.851233,0.912306,0.983529,0.06075620,0,6.88369755
fixed,15,0.3,3,0.000000,2.834136,0.921332,0.983941,0.04669574,0,6.88369755
fixed,15,0.4,3,0.000000,2.816841,0.930435,0.984337,0.03448185,0,6.88369755
fixed,15,0.5,3,0.000000,2.799439,0.939628,0.984757,0.02406538,0,6.88369755
fixed,15,0.6,3,0.000000,2.782435,0.948606,0.984676,0.01556620,0,6.88369755
fixed,15,0.7,3,0.000000,2.764682,0.957936,0.985122,0.00891330,0,6.88369755
fixed,15,0.8,3,0.012839,2.747386,0.967096,0.985246,0.00409332,0,6.88369755
fixed,15,0.9,3,0.000000,2.730186,0.976146,0.985217,0.00112946,0,6.88369755
fixed,15,1.0,3,0.000000,2.712903,0.985279,0.985279,0.00004703,182,6.88369755
fixed,15,0.0,4,0.485625,2.890000,0.902000,0.990971,0.08839600,0,19.23527370
fixed,15,0.1,4,0.380843,2.873078,0.911022,0.992216,0.07167137,0,19.23527370
fixed,15,0.2,4,0.236873,2.855778,0.920246,0.993229,0.05663993,0,19.23527370
fixed,15,0.3,4,0.180200,2.838201,0.929617,0.994055,0.04342173,0,19.23527370
fixed,15,0.4,4,0.102351,2.820895,0.938835,0.994088,0.03197301,0,19.23527370
fixed,15,0.5,4,0.116874,2.803189,0.948284,0.994567,0.02216159,0,19.23527370
fixed,15,0.6,4,0.126017,2.785601,0.957638,0.994730,0.01419864,0,19.23527370
fixed,15,0.7,4,0.122047,2.767898,0.967077,0.994967,0.00803621,0,19.23527370
fixed,15,0.8,4,0.085322,2.750233,0.976502,0.995128,0.00358317,0,19.23527370
fixed,15,0.9,4,0.121802,2.732769,0.985807,0.995119,0.00092277,0,19.23527370
fixed,15,1.0,4,0.156499,2.715177,0.995180,0.995180,0.00001292,184,19.23527370
fixed,15,0.0,5,0.648004,2.878500,0.888500,0.988739,0.09906775,0,11.15099119
fixed,15,0.1,5,0.440444,2.859210,0.898585,0.989350,0.08044613,0,11.15099119
fixed,15,0.2,5,0.409564,2.839656,0.908822,0.990111,0.06367535,0,11.15099119
fixed,15,0.3,5,0.288411,2.820119,0.919043,0.990310,0.04892231,0,11.15099119
fixed,15,0.4,5,0.243401,2.800397,0.929346,0.990615,0.03611590,0,11.15099119
fixed,15,0.5,5,0.300559,2.780561,0.939720,0.990940,0.02522312,0,11.15099119
fixed,15,0.6,5,0.181898,2.760448,0.950246,0.991411,0.01621359,0,11.15099119
fixed,15,0.7,5,0.257665,2.740510,0.960681,0.991616,0.00923173,0,11.15099119
fixed,15,0.8,5,0.307052,2.720831,0.970969,0.991587,0.00424716,0,11.15099119
fixed,15,0.9,5,0.277195,2.700780,0.981450,0.991778,0.00114003,0,11.15099119
fixed,15,1.0,5,0.211297,2.680517,0.992079,0.992079,0.00002538,153,11.15099119
fixed,15,0.0,6,0.671683,2.897000,0.905000,0.992180,0.08597500,0,15.93881848
fixed,15,0.1,6,0.513525,2.880088,0.913822,0.993219,0.06976346,0,15.93881848
fixed,15,0.2,6,0.405686,2.862878,0.922808,0.994039,0.05523927,0,15.93881848
fixed,15,0.3,6,0.330987,2.845533,0.931857,0.994524,0.04236041,0,15.93881848
fixed,15,0.4,6,0.158624,2.828178,0.940911,0.994777,0.03120768,0,15.93881848
fixed,15,0.5,6,0.075223,2.810794,0.949990,0.994979,0.02180294,0,15.93881848
fixed,15,0.6,6,0.056386,2.793409,0.959057,0.995095,0.01403513,0,15.93881848
fixed,15,0.7,6,0.044510,2.776107,0.968081,0.995115,0.00797070,0,15.93881848
fixed,15,0.8,6,0.021312,2.758509,0.977293,0.995366,0.00359089,0,15.93881848
fixed,15,0.9,6,0.005716,2.741070,0.986385,0.995428,0.00095564,0,15.93881848
fixed,15,1.0,6,0.045370,2.723773,0.995416,0.995416,0.00001277,83,15.93881848
fixed,15,0.0,7,0.417627,2.897500,0.905500,0.996264,0.08556975,0,15.09771248
fixed,15,0.1,7,0.398283,2.880083,0.914593,0.996434,0.06944730,0,15.09771248
fixed,15,0.2,7,0.420922,2.862565,0.923736,0.996681,0.05499149,0,15.09771248
fixed,15,0.3,7,0.346416,2.845072,0.932873,0.996744,0.04222493,0,15.09771248
fixed,15,0.4,7,0.320320,2.827521,0.942029,0.996823,0.03110242,0,15.09771248
fixed,15,0.5,7,0.362791,2.810131,0.951105,0.996710,0.02175042,0,15.09771248
fixed,15,0.6,7,0.422098,2.792451,0.960338,0.996897,0.01401190,0,15.09771248
fixed,15,0.7,7,0.393613,2.775092,0.969402,0.996789,0.00798676,0,15.09771248
fixed,15,0.8,7,0.424773,2.757531,0.978577,0.996846,0.00363670,0,15.09771248
fixed,15,0.9,7,0.478920,2.739896,0.987776,0.996918,0.00097464,0,15.09771248
fixed,15,1.0,7,0.367341,2.722414,0.996910,0.996910,0.00001032,0,15.09771248
fixed,15,0.0,8,0.712637,2.900500,0.907000,0.952928,0.08435100,0,5.67083722
fixed,15,0.1,8,0.578904,2.890840,0.911932,0.956323,0.06845235,0,5.67083722
fixed,15,0.2,8,0.454164,2.880520,0.917217,0.958086,0.05423338,0,5.67083722
fixed,15,0.3,8,0.404673,2.869096,0.923137,0.960791,0.04154342,0,5.67083722
fixed,15,0.4,8,0.276833,2.857768,0.928973,0.961932,0.03069783,0,5.67083722
fixed,15,0.5,8,0.216617,2.846918,0.934511,0.962023,0.02149601,0,5.67083722
fixed,15,0.6,8,0.157867,2.834629,0.940871,0.963451,0.01386427,0,5.67083722
fixed,15,0.7,8,0.090290,2.822498,0.947143,0.964348,0.00789126,0,5.67083722
fixed,15,0.8,8,0.172755,2.811199,0.952969,0.964461,0.00370743,0,5.67083722
fixed,15,0.9,8,0.145754,2.798617,0.959371,0.965190,0.00107649,0,5.67083722
fixed,15,1.0,8,0.147315,2.786083,0.965887,0.965887,0.00015634,199,5.67083722
fixed,15,0.0,9,0.874668,2.881500,0.891500,0.996355,0.09672775,0,19.58779292
fixed,15,0.1,9,0.861633,2.861437,0.902015,0.996647,0.07875480,0,19.58779292
fixed,15,0.2,9,0.870074,2.841351,0.912540,0.996700,0.06261200,0,19.58779292
fixed,15,0.3,9,0.935866,2.821187,0.923110,0.996867,0.04827326,0,19.58779292
fixed,15,0.4,9,0.852812,2.800827,0.933789,0.997221,0.03567145,0,19.58779292
fixed,15,0.5,9,0.806554,2.780926,0.944194,0.996888,0.02522483,0,19.58779292
fixed,15,0.6,9,0.863805,2.760721,0.954813,0.997021,0.01643765,0,19.58779292
fixed,15,0.7,9,0.907676,2.740735,0.965254,0.996863,0.00962303,0,19.58779292
fixed,15,0.8,9,0.926719,2.720630,0.975762,0.996827,0.00459867,0,19.58779292
fixed,15,0.9,9,0.830424,2.700397,0.986447,0.996997,0.00138581,0,19.58779292
fixed,15,1.0,9,0.844788,2.679913,0.997162,0.997162,0.00005901,0,19.58779292
fixed,15,0.0,10,0.964453,2.872500,0.887500,0.936058,0.09984375,0,8.94133856
fixed,15,0.1,10,0.783894,2.863000,0.892651,0.939005,0.08234426,0,8.94133856
